,GEOID,month,year,passenger_count,tot_month,share_month
937,36061014900.0,03,2013,8275,1471243,0.00562449574951
938,36061015001.0,03,2013,3664,1471243,0.00249041116933
939,36061015002.0,03,2013,9309,1471243,0.00632730283169
940,36061015100.0,03,2013,7801,1471243,0.0053023191954
941,36061015200.0,03,2013,5553,1471243,0.00377435950417
942,36061015300.0,03,2013,10256,1471243,0.00697097624254
943,36061015400.0,03,2013,9211,1471243,0.00626069248928
944,36061015500.0,03,2013,5702,1471243,0.00387563441253
945,36061015601.0,03,2013,2985,1471243,0.00202889665405
946,36061015602.0,03,2013,1061,1471243,0.000721158911206
947,36061015700.0,03,2013,7413,1471243,0.00503859661524
948,36061015801.0,03,2013,6970,1471243,0.00473749067965
949,36061015802.0,03,2013,1890,1471243,0.00128462803221
950,36061015900.0,03,2013,6372,1471243,0.00433103165147
951,36061016001.0,03,2013,7916,1471243,0.00538048439313
952,36061016002.0,03,2013,2446,1471243,0.00166253977079
953,36061016100.0,03,2013,4488,1471243,0.00305048180348
954,36061016200.0,03,2013,188,1471243,0.00012778310585
955,36061016300.0,03,2013,5944,1471243,0.00404012117645
956,36061016400.0,03,2013,1407,1471243,0.00095633420176
957,36061016500.0,03,2013,4924,1471243,0.00334682985747
958,36061016600.0,03,2013,1281,1471243,0.000870692332946
959,36061016700.0,03,2013,5115,1471243,0.00347665205544
960,36061016800.0,03,2013,2095,1471243,0.00142396599338
961,36061016900.0,03,2013,5124,1471243,0.00348276933178
962,36061017000.0,03,2013,1333,1471243,0.000906036596266
963,36061017100.0,03,2013,4675,1471243,0.00317758521196
964,36061017200.0,03,2013,1026,1471243,0.000697369503202
965,36061017300.0,03,2013,5605,1471243,0.00380970376749
966,36061017401.0,03,2013,469,1471243,0.000318778067253
967,36061017402.0,03,2013,228,1471243,0.000154971000712
968,36061017500.0,03,2013,5291,1471243,0.00359627879283
969,36061017700.0,03,2013,4301,1471243,0.002923378395
970,36061017800.0,03,2013,301,1471243,0.000204588908834
971,36061017900.0,03,2013,4729,1471243,0.00321428887002
972,36061018000.0,03,2013,1264,1471243,0.000859137477629
973,36061018100.0,03,2013,4351,1471243,0.00295736326358
974,36061018200.0,03,2013,770,1471243,0.000523366976088
975,36061018300.0,03,2013,4262,1471243,0.00289687019751
976,36061018400.0,03,2013,452,1471243,0.000307223211937
977,36061018500.0,03,2013,2851,1471243,0.00193781720627
978,36061018600.0,03,2013,313,1471243,0.000212745277293
979,36061018700.0,03,2013,4028,1471243,0.00273782101257
980,36061018800.0,03,2013,1056,1471243,0.000717760424349
981,36061018900.0,03,2013,2931,1471243,0.00199219299599
982,36061019000.0,03,2013,463,1471243,0.000314699883024
983,36061019100.0,03,2013,4299,1471243,0.00292201900026
984,36061019200.0,03,2013,60,1471243,4.07818422925e-05
985,36061019300.0,03,2013,2276,1471243,0.00154699121763
986,36061019400.0,03,2013,787,1471243,0.000534921831404
987,36061019500.0,03,2013,3713,1471243,0.00252371634054
988,36061019600.0,03,2013,1154,1471243,0.00078437076676
989,36061019701.0,03,2013,693,1471243,0.000471030278479
990,36061019702.0,03,2013,1016,1471243,0.000690572529487
991,36061019800.0,03,2013,1484,1471243,0.00100867089937
992,36061019900.0,03,2013,3499,1471243,0.00237826110303
993,36061020000.0,03,2013,419,1471243,0.000284793198676
994,36061020101.0,03,2013,240,1471243,0.00016312736917
995,36061020102.0,03,2013,915,1471243,0.000621923094961
996,36061020300.0,03,2013,1144,1471243,0.000777573793044
997,36061020500.0,03,2013,1786,1471243,0.00121393950557
998,36061020600.0,03,2013,159,1471243,0.000108071882075
999,36061020701.0,03,2013,339,1471243,0.000230417408953
1000,36061020800.0,03,2013,342,1471243,0.000232456501067
1001,36061020901.0,03,2013,241,1471243,0.000163807066542
1002,36061021000.0,03,2013,206,1471243,0.000140017658538
1003,36061021100.0,03,2013,2543,1471243,0.00172847041583
1004,36061021200.0,03,2013,550,1471243,0.000373833554348
1005,36061021303.0,03,2013,72,1471243,4.8938210751e-05
1006,36061021400.0,03,2013,28,1471243,1.90315264032e-05
1007,36061021500.0,03,2013,110,1471243,7.47667108697e-05
1008,36061021600.0,03,2013,757,1471243,0.000514530910258
1009,36061021703.0,03,2013,36,1471243,2.44691053755e-05
1010,36061021800.0,03,2013,642,1471243,0.00043636571253
1011,36061021900.0,03,2013,892,1471243,0.000606290055416
1012,36061022000.0,03,2013,486,1471243,0.00033033292257
1013,36061022102.0,03,2013,121,1471243,8.22433819566e-05
1014,36061022200.0,03,2013,405,1471243,0.000275277435475
1015,36061022301.0,03,2013,561,1471243,0.000381310225435
1016,36061022302.0,03,2013,300,1471243,0.000203909211463
1017,36061022400.0,03,2013,267,1471243,0.000181479198202
1018,36061022500.0,03,2013,662,1471243,0.000449959659961
1019,36061022600.0,03,2013,231,1471243,0.000157010092826
1020,36061022700.0,03,2013,39,1471243,2.65081974901e-05
1021,36061022800.0,03,2013,242,1471243,0.000164486763913
1022,36061022900.0,03,2013,758,1471243,0.000515210607629
1023,36061023000.0,03,2013,178,1471243,0.000120986132135
1024,36061023100.0,03,2013,48,1471243,3.2625473834e-05
1025,36061023200.0,03,2013,144,1471243,9.78764215021e-05
1026,36061023300.0,03,2013,666,1471243,0.000452678449447
1027,36061023400.0,03,2013,45,1471243,3.05863817194e-05
1028,36061023501.0,03,2013,17,1471243,1.15548553162e-05
1029,36061023502.0,03,2013,24,1471243,1.6312736917e-05
1030,36061023600.0,03,2013,29,1471243,1.97112237747e-05
1031,36061023700.0,03,2013,478,1471243,0.000324895343597
1032,36061023801.0,03,2013,118,1471243,8.0204289842e-05
1033,36061023802.0,03,2013,27,1471243,1.83518290316e-05
1034,36061023900.0,03,2013,17,1471243,1.15548553162e-05
1035,36061024000.0,03,2013,115,1471243,7.81651977274e-05
1036,36061024100.0,03,2013,307,1471243,0.000208667093063
1037,36061024200.0,03,2013,285,1471243,0.00019371375089
1038,36061024301.0,03,2013,7,1471243,4.7578816008e-06
1039,36061024302.0,03,2013,18,1471243,1.22345526878e-05
1040,36061024500.0,03,2013,461,1471243,0.000313340488281
1041,36061024700.0,03,2013,252,1471243,0.000171283737629
1042,36061024900.0,03,2013,2,1471243,1.35939474308e-06
1043,36061025100.0,03,2013,418,1471243,0.000284113501305
1044,36061025300.0,03,2013,147,1471243,9.99155136167e-05
1045,36061025500.0,03,2013,139,1471243,9.44779346444e-05
1046,36061025700.0,03,2013,900,1471243,0.000611727634388
1047,36061025900.0,03,2013,105,1471243,7.13682240119e-05
1048,36061026100.0,03,2013,18,1471243,1.22345526878e-05
1049,36061026300.0,03,2013,100,1471243,6.79697371542e-05
1050,36061026500.0,03,2013,158,1471243,0.000107392184704
1051,36061026700.0,03,2013,6,1471243,4.07818422925e-06
1052,36061026900.0,03,2013,8,1471243,5.43757897234e-06
1053,36061027100.0,03,2013,79,1471243,5.36960923518e-05
1054,36061027300.0,03,2013,42,1471243,2.85472896048e-05
1055,36061027500.0,03,2013,1,1471243,6.79697371542e-07
1056,36061027900.0,03,2013,44,1471243,2.99066843479e-05
1057,36061028100.0,03,2013,3,1471243,2.03909211463e-06
1058,36061028300.0,03,2013,6,1471243,4.07818422925e-06
1059,36061028500.0,03,2013,4,1471243,2.71878948617e-06
1060,36061028700.0,03,2013,31,1471243,2.10706185178e-05
1061,36061029100.0,03,2013,5,1471243,3.39848685771e-06
1062,36061029300.0,03,2013,9,1471243,6.11727634388e-06
1063,36061029500.0,03,2013,51,1471243,3.46645659487e-05
1064,36061029700.0,03,2013,21,1471243,1.42736448024e-05
1065,36061029900.0,03,2013,6,1471243,4.07818422925e-06
1066,36061030300.0,03,2013,19,1471243,1.29142500593e-05
1067,36061030700.0,03,2013,7,1471243,4.7578816008e-06
1068,36061030900.0,03,2013,12,1471243,8.15636845851e-06
1069,36061031100.0,03,2013,8,1471243,5.43757897234e-06
1070,36061031703.0,03,2013,13514,1471243,0.00918543027902
1071,36061031704.0,03,2013,12164,1471243,0.00826783882744
1072,36061031900.0,03,2013,293,1471243,0.000199151329862
1073,36081000100.0,03,2013,322,1471243,0.000218862553637
1074,36081000700.0,03,2013,659,1471243,0.000447920567846
1075,36081001000.0,03,2013,1,1471243,6.79697371542e-07
1076,36081001400.0,03,2013,2,1471243,1.35939474308e-06
1077,36081001900.0,03,2013,752,1471243,0.0005111324234
1078,36081002000.0,03,2013,6,1471243,4.07818422925e-06
1079,36081002200.0,03,2013,19,1471243,1.29142500593e-05
1080,36081002500.0,03,2013,430,1471243,0.000292269869763
1081,36081003100.0,03,2013,141,1471243,9.58373293875e-05
1082,36081003300.0,03,2013,1189,1471243,0.000808160174764
1083,36081003400.0,03,2013,3,1471243,2.03909211463e-06
1084,36081003700.0,03,2013,27,1471243,1.83518290316e-05
1085,36081003900.0,03,2013,4,1471243,2.71878948617e-06
1086,36081004002.0,03,2013,1,1471243,6.79697371542e-07
1087,36081004200.0,03,2013,2,1471243,1.35939474308e-06
1088,36081004300.0,03,2013,567,1471243,0.000385388409664
1089,36081004401.0,03,2013,3,1471243,2.03909211463e-06
1090,36081004500.0,03,2013,488,1471243,0.000331692317313
1091,36081004700.0,03,2013,454,1471243,0.00030858260668
1092,36081005100.0,03,2013,87,1471243,5.91336713242e-05
1093,36081005300.0,03,2013,511,1471243,0.000347325356858
1094,36081005400.0,03,2013,2,1471243,1.35939474308e-06
1095,36081005500.0,03,2013,34,1471243,2.31097106324e-05
1096,36081005700.0,03,2013,60,1471243,4.07818422925e-05
1097,36081005800.0,03,2013,1,1471243,6.79697371542e-07
1098,36081005900.0,03,2013,146,1471243,9.92358162452e-05
1099,36081006100.0,03,2013,489,1471243,0.000332372014684
1100,36081006202.0,03,2013,2,1471243,1.35939474308e-06
1101,36081006300.0,03,2013,117,1471243,7.95245924704e-05
1102,36081006501.0,03,2013,60,1471243,4.07818422925e-05
1103,36081006502.0,03,2013,160,1471243,0.000108751579447
1104,36081006900.0,03,2013,228,1471243,0.000154971000712
1105,36081007100.0,03,2013,461,1471243,0.000313340488281
1106,36081007300.0,03,2013,543,1471243,0.000369075672747
1107,36081007500.0,03,2013,621,1471243,0.000422092067728
1108,36081007700.0,03,2013,461,1471243,0.000313340488281
1109,36081007900.0,03,2013,377,1471243,0.000256245909071
1110,36081008100.0,03,2013,10,1471243,6.79697371542e-06
1111,36081008300.0,03,2013,508,1471243,0.000345286264743
1112,36081008500.0,03,2013,70,1471243,4.7578816008e-05
1113,36081008600.0,03,2013,1,1471243,6.79697371542e-07
1114,36081008700.0,03,2013,8,1471243,5.43757897234e-06
1115,36081008800.0,03,2013,3,1471243,2.03909211463e-06
1116,36081009100.0,03,2013,191,1471243,0.000129822197965
1117,36081009400.0,03,2013,4,1471243,2.71878948617e-06
1118,36081009500.0,03,2013,287,1471243,0.000195073145633
1119,36081009700.0,03,2013,87,1471243,5.91336713242e-05
1120,36081009800.0,03,2013,2,1471243,1.35939474308e-06
1121,36081009900.0,03,2013,33,1471243,2.24300132609e-05
1122,36081010000.0,03,2013,1,1471243,6.79697371542e-07
1123,36081010100.0,03,2013,86,1471243,5.84539739526e-05
1124,36081010300.0,03,2013,120,1471243,8.15636845851e-05
1125,36081010500.0,03,2013,3,1471243,2.03909211463e-06
1126,36081010701.0,03,2013,10,1471243,6.79697371542e-06
1127,36081011100.0,03,2013,7,1471243,4.7578816008e-06
1128,36081011300.0,03,2013,210,1471243,0.000142736448024
1129,36081011400.0,03,2013,1,1471243,6.79697371542e-07
1130,36081011500.0,03,2013,113,1471243,7.68058029843e-05
1131,36081011700.0,03,2013,77,1471243,5.23366976088e-05
1132,36081011900.0,03,2013,40,1471243,2.71878948617e-05
1133,36081012000.0,03,2013,3,1471243,2.03909211463e-06
1134,36081012100.0,03,2013,255,1471243,0.000173322829743
1135,36081012301.0,03,2013,5,1471243,3.39848685771e-06
1136,36081012400.0,03,2013,1,1471243,6.79697371542e-07
1137,36081012500.0,03,2013,509,1471243,0.000345965962115
1138,36081013000.0,03,2013,1,1471243,6.79697371542e-07
1139,36081013200.0,03,2013,1,1471243,6.79697371542e-07
1140,36081013500.0,03,2013,185,1471243,0.000125744013735
1141,36081013600.0,03,2013,4,1471243,2.71878948617e-06
1142,36081013700.0,03,2013,162,1471243,0.00011011097419
1143,36081013800.0,03,2013,2,1471243,1.35939474308e-06
1144,36081014000.0,03,2013,6,1471243,4.07818422925e-06
1145,36081014100.0,03,2013,17,1471243,1.15548553162e-05
1146,36081014202.0,03,2013,5,1471243,3.39848685771e-06
1147,36081014300.0,03,2013,178,1471243,0.000120986132135
1148,36081014400.0,03,2013,8,1471243,5.43757897234e-06
1149,36081014500.0,03,2013,4,1471243,2.71878948617e-06
1150,36081014700.0,03,2013,57,1471243,3.87427501779e-05
1151,36081014800.0,03,2013,1,1471243,6.79697371542e-07
1152,36081014900.0,03,2013,25,1471243,1.69924342886e-05
1153,36081015000.0,03,2013,2,1471243,1.35939474308e-06
1154,36081015100.0,03,2013,6,1471243,4.07818422925e-06
1155,36081015200.0,03,2013,3,1471243,2.03909211463e-06
1156,36081015300.0,03,2013,33,1471243,2.24300132609e-05
1157,36081015500.0,03,2013,228,1471243,0.000154971000712
1158,36081015700.0,03,2013,98,1471243,6.66103424111e-05
1159,36081015801.0,03,2013,1,1471243,6.79697371542e-07
1160,36081015900.0,03,2013,41,1471243,2.78675922332e-05
1161,36081016100.0,03,2013,47,1471243,3.19457764625e-05
1162,36081016300.0,03,2013,54,1471243,3.67036580633e-05
1163,36081016600.0,03,2013,2,1471243,1.35939474308e-06
1164,36081016900.0,03,2013,802,1471243,0.000545117291977
1165,36081017100.0,03,2013,226,1471243,0.000153611605969
1166,36081017400.0,03,2013,2,1471243,1.35939474308e-06
1167,36081017900.0,03,2013,588,1471243,0.000399662054467
1168,36081018000.0,03,2013,5,1471243,3.39848685771e-06
1169,36081018101.0,03,2013,763,1471243,0.000518609094487
1170,36081018102.0,03,2013,867,1471243,0.000589297621127
1171,36081018200.0,03,2013,47,1471243,3.19457764625e-05
1172,36081018300.0,03,2013,1401,1471243,0.000952256017531
1173,36081018501.0,03,2013,13,1471243,8.83606583005e-06
1174,36081018502.0,03,2013,16,1471243,1.08751579447e-05
1175,36081018600.0,03,2013,17,1471243,1.15548553162e-05
1176,36081018700.0,03,2013,27,1471243,1.83518290316e-05
1177,36081018800.0,03,2013,27,1471243,1.83518290316e-05
1178,36081018900.0,03,2013,12,1471243,8.15636845851e-06
1179,36081019200.0,03,2013,21,1471243,1.42736448024e-05
1180,36081019400.0,03,2013,36,1471243,2.44691053755e-05
1181,36081019800.0,03,2013,1,1471243,6.79697371542e-07
1182,36081019900.0,03,2013,87,1471243,5.91336713242e-05
1183,36081020200.0,03,2013,62,1471243,4.21412370356e-05
1184,36081020500.0,03,2013,26,1471243,1.76721316601e-05
1185,36081020600.0,03,2013,18,1471243,1.22345526878e-05
1186,36081020800.0,03,2013,51,1471243,3.46645659487e-05
1187,36081021200.0,03,2013,41,1471243,2.78675922332e-05
1188,36081021400.0,03,2013,51,1471243,3.46645659487e-05
1189,36081021600.0,03,2013,68,1471243,4.62194212649e-05
1190,36081021900.0,03,2013,16,1471243,1.08751579447e-05
1191,36081022001.0,03,2013,23,1471243,1.56330395455e-05
1192,36081022002.0,03,2013,5,1471243,3.39848685771e-06
1193,36081022900.0,03,2013,55,1471243,3.73833554348e-05
1194,36081023000.0,03,2013,1,1471243,6.79697371542e-07
1195,36081023200.0,03,2013,1,1471243,6.79697371542e-07
1196,36081023500.0,03,2013,30,1471243,2.03909211463e-05
1197,36081023600.0,03,2013,5,1471243,3.39848685771e-06
1198,36081023800.0,03,2013,8,1471243,5.43757897234e-06
1199,36081024000.0,03,2013,1,1471243,6.79697371542e-07
1200,36081024300.0,03,2013,17,1471243,1.15548553162e-05
1201,36081024500.0,03,2013,16,1471243,1.08751579447e-05
1202,36081024700.0,03,2013,131,1471243,8.9040355672e-05
1203,36081024900.0,03,2013,672,1471243,0.000456756633676
1204,36081025100.0,03,2013,554,1471243,0.000376552343834
1205,36081025301.0,03,2013,770,1471243,0.000523366976088
1206,36081025302.0,03,2013,117,1471243,7.95245924704e-05
1207,36081025500.0,03,2013,52,1471243,3.53442633202e-05
1208,36081025700.0,03,2013,15,1471243,1.01954605731e-05
1209,36081025900.0,03,2013,253,1471243,0.000171963435
1210,36081026100.0,03,2013,156,1471243,0.000106032789961
1211,36081026300.0,03,2013,88,1471243,5.98133686957e-05
1212,36081026500.0,03,2013,51,1471243,3.46645659487e-05
1213,36081026700.0,03,2013,63,1471243,4.28209344072e-05
1214,36081026901.0,03,2013,13,1471243,8.83606583005e-06
1215,36081026902.0,03,2013,8,1471243,5.43757897234e-06
1216,36081027100.0,03,2013,5,1471243,3.39848685771e-06
1217,36081027200.0,03,2013,2,1471243,1.35939474308e-06
1218,36081027300.0,03,2013,2,1471243,1.35939474308e-06
1219,36081027500.0,03,2013,8,1471243,5.43757897234e-06
1220,36081027700.0,03,2013,9,1471243,6.11727634388e-06
1221,36081027900.0,03,2013,6,1471243,4.07818422925e-06
1222,36081028100.0,03,2013,14,1471243,9.51576320159e-06
1223,36081028300.0,03,2013,38,1471243,2.58285001186e-05
1224,36081028500.0,03,2013,7,1471243,4.7578816008e-06
1225,36081028700.0,03,2013,56,1471243,3.80630528064e-05
1226,36081028800.0,03,2013,1,1471243,6.79697371542e-07
1227,36081028900.0,03,2013,89,1471243,6.04930660673e-05
1228,36081029100.0,03,2013,50,1471243,3.39848685771e-05
1229,36081029300.0,03,2013,33,1471243,2.24300132609e-05
1230,36081029400.0,03,2013,7,1471243,4.7578816008e-06
1231,36081029500.0,03,2013,91,1471243,6.18524608103e-05
1232,36081029700.0,03,2013,53,1471243,3.60239606917e-05
1233,36081029900.0,03,2013,542,1471243,0.000368395975376
1234,36081030600.0,03,2013,86,1471243,5.84539739526e-05
1235,36081030902.0,03,2013,158,1471243,0.000107392184704
1236,36081030903.0,03,2013,110,1471243,7.47667108697e-05
1237,36081030904.0,03,2013,48,1471243,3.2625473834e-05
1238,36081031700.0,03,2013,639,1471243,0.000434326620416
1239,36081032000.0,03,2013,1,1471243,6.79697371542e-07
1240,36081032700.0,03,2013,71,1471243,4.82585133795e-05
1241,36081032900.0,03,2013,13,1471243,8.83606583005e-06
1242,36081033100.0,03,2013,19643,1471243,0.0133512954692
1243,36081033401.0,03,2013,7,1471243,4.7578816008e-06
1244,36081033402.0,03,2013,4,1471243,2.71878948617e-06
1245,36081033700.0,03,2013,82,1471243,5.57351844665e-05
1246,36081033900.0,03,2013,73,1471243,4.96179081226e-05
1247,36081034700.0,03,2013,72,1471243,4.8938210751e-05
1248,36081035100.0,03,2013,31,1471243,2.10706185178e-05
1249,36081035300.0,03,2013,48,1471243,3.2625473834e-05
1250,36081035700.0,03,2013,386,1471243,0.000262363185415
1251,36081036100.0,03,2013,9,1471243,6.11727634388e-06
1252,36081036300.0,03,2013,10,1471243,6.79697371542e-06
1253,36081036500.0,03,2013,21,1471243,1.42736448024e-05
1254,36081036600.0,03,2013,3,1471243,2.03909211463e-06
1255,36081036700.0,03,2013,8,1471243,5.43757897234e-06
1256,36081037100.0,03,2013,11,1471243,7.47667108697e-06
1257,36081037300.0,03,2013,28,1471243,1.90315264032e-05
1258,36081037500.0,03,2013,5,1471243,3.39848685771e-06
1259,36081037700.0,03,2013,1,1471243,6.79697371542e-07
1260,36081037900.0,03,2013,2,1471243,1.35939474308e-06
1261,36081038100.0,03,2013,6,1471243,4.07818422925e-06
1262,36081038301.0,03,2013,3,1471243,2.03909211463e-06
1263,36081038302.0,03,2013,206,1471243,0.000140017658538
1264,36081038400.0,03,2013,1,1471243,6.79697371542e-07
1265,36081039400.0,03,2013,1,1471243,6.79697371542e-07
1266,36081039900.0,03,2013,3,1471243,2.03909211463e-06
1267,36081040100.0,03,2013,2,1471243,1.35939474308e-06
1268,36081040300.0,03,2013,2,1471243,1.35939474308e-06
1269,36081040500.0,03,2013,2,1471243,1.35939474308e-06
1270,36081040700.0,03,2013,1,1471243,6.79697371542e-07
1271,36081040900.0,03,2013,3,1471243,2.03909211463e-06
1272,36081041100.0,03,2013,2,1471243,1.35939474308e-06
1273,36081043701.0,03,2013,15,1471243,1.01954605731e-05
1274,36081043702.0,03,2013,4,1471243,2.71878948617e-06
1275,36081043900.0,03,2013,1,1471243,6.79697371542e-07
1276,36081044302.0,03,2013,2,1471243,1.35939474308e-06
1277,36081044602.0,03,2013,7,1471243,4.7578816008e-06
1278,36081044800.0,03,2013,1,1471243,6.79697371542e-07
1279,36081045000.0,03,2013,3,1471243,2.03909211463e-06
1280,36081045200.0,03,2013,1,1471243,6.79697371542e-07
1281,36081045400.0,03,2013,10,1471243,6.79697371542e-06
1282,36081045500.0,03,2013,2,1471243,1.35939474308e-06
1283,36081045600.0,03,2013,6,1471243,4.07818422925e-06
1284,36081045700.0,03,2013,6,1471243,4.07818422925e-06
1285,36081045800.0,03,2013,1,1471243,6.79697371542e-07
1286,36081045900.0,03,2013,1,1471243,6.79697371542e-07
1287,36081046000.0,03,2013,4,1471243,2.71878948617e-06
1288,36081046100.0,03,2013,2,1471243,1.35939474308e-06
1289,36081046300.0,03,2013,2,1471243,1.35939474308e-06
1290,36081046500.0,03,2013,1,1471243,6.79697371542e-07
1291,36081046600.0,03,2013,1,1471243,6.79697371542e-07
1292,36081046700.0,03,2013,2,1471243,1.35939474308e-06
1293,36081046900.0,03,2013,5,1471243,3.39848685771e-06
1294,36081047100.0,03,2013,7,1471243,4.7578816008e-06
1295,36081047300.0,03,2013,197,1471243,0.000133900382194
1296,36081047500.0,03,2013,7,1471243,4.7578816008e-06
1297,36081047900.0,03,2013,10,1471243,6.79697371542e-06
1298,36081048000.0,03,2013,1,1471243,6.79697371542e-07
1299,36081048100.0,03,2013,22,1471243,1.49533421739e-05
1300,36081048300.0,03,2013,102,1471243,6.93291318973e-05
1301,36081048400.0,03,2013,3,1471243,2.03909211463e-06
1302,36081048500.0,03,2013,85,1471243,5.77742765811e-05
1303,36081048900.0,03,2013,29,1471243,1.97112237747e-05
1304,36081049200.0,03,2013,2,1471243,1.35939474308e-06
1305,36081049301.0,03,2013,1,1471243,6.79697371542e-07
1306,36081049302.0,03,2013,7,1471243,4.7578816008e-06
1307,36081049500.0,03,2013,13,1471243,8.83606583005e-06
1308,36081049700.0,03,2013,1,1471243,6.79697371542e-07
1309,36081049900.0,03,2013,2,1471243,1.35939474308e-06
1310,36081050000.0,03,2013,3,1471243,2.03909211463e-06
1311,36081050201.0,03,2013,1,1471243,6.79697371542e-07
1312,36081050500.0,03,2013,5,1471243,3.39848685771e-06
1313,36081050700.0,03,2013,14,1471243,9.51576320159e-06
1314,36081051100.0,03,2013,1,1471243,6.79697371542e-07
1315,36081051200.0,03,2013,1,1471243,6.79697371542e-07
1316,36081051300.0,03,2013,2,1471243,1.35939474308e-06
1317,36081051700.0,03,2013,10,1471243,6.79697371542e-06
1318,36081052000.0,03,2013,1,1471243,6.79697371542e-07
1319,36081052100.0,03,2013,3,1471243,2.03909211463e-06
1320,36081052200.0,03,2013,7,1471243,4.7578816008e-06
1321,36081053100.0,03,2013,2,1471243,1.35939474308e-06
1322,36081053500.0,03,2013,1,1471243,6.79697371542e-07
1323,36081053900.0,03,2013,1,1471243,6.79697371542e-07
1324,36081054200.0,03,2013,5,1471243,3.39848685771e-06
1325,36081054500.0,03,2013,13,1471243,8.83606583005e-06
1326,36081054700.0,03,2013,1,1471243,6.79697371542e-07
1327,36081055100.0,03,2013,2,1471243,1.35939474308e-06
1328,36081055200.0,03,2013,1,1471243,6.79697371542e-07
1329,36081055300.0,03,2013,1,1471243,6.79697371542e-07
1330,36081055700.0,03,2013,1,1471243,6.79697371542e-07
1331,36081056800.0,03,2013,1,1471243,6.79697371542e-07
1332,36081057700.0,03,2013,1,1471243,6.79697371542e-07
1333,36081058100.0,03,2013,1,1471243,6.79697371542e-07
1334,36081058300.0,03,2013,1,1471243,6.79697371542e-07
1335,36081058500.0,03,2013,1,1471243,6.79697371542e-07
1336,36081058700.0,03,2013,1,1471243,6.79697371542e-07
1337,36081059300.0,03,2013,1,1471243,6.79697371542e-07
1338,36081060300.0,03,2013,1,1471243,6.79697371542e-07
1339,36081060600.0,03,2013,1,1471243,6.79697371542e-07
1340,36081061000.0,03,2013,2,1471243,1.35939474308e-06
1341,36081061200.0,03,2013,1,1471243,6.79697371542e-07
1342,36081061301.0,03,2013,1,1471243,6.79697371542e-07
1343,36081062200.0,03,2013,1,1471243,6.79697371542e-07
1344,36081062300.0,03,2013,1,1471243,6.79697371542e-07
1345,36081062400.0,03,2013,1,1471243,6.79697371542e-07
1346,36081063800.0,03,2013,2,1471243,1.35939474308e-06
1347,36081063900.0,03,2013,14,1471243,9.51576320159e-06
1348,36081064101.0,03,2013,7,1471243,4.7578816008e-06
1349,36081064102.0,03,2013,11,1471243,7.47667108697e-06
1350,36081064500.0,03,2013,1,1471243,6.79697371542e-07
1351,36081065501.0,03,2013,2,1471243,1.35939474308e-06
1352,36081065600.0,03,2013,1,1471243,6.79697371542e-07
1353,36081066000.0,03,2013,1,1471243,6.79697371542e-07
1354,36081066400.0,03,2013,7,1471243,4.7578816008e-06
1355,36081066501.0,03,2013,1,1471243,6.79697371542e-07
1356,36081067100.0,03,2013,1,1471243,6.79697371542e-07
1357,36081067700.0,03,2013,1,1471243,6.79697371542e-07
1358,36081067900.0,03,2013,4,1471243,2.71878948617e-06
1359,36081068000.0,03,2013,2,1471243,1.35939474308e-06
1360,36081068300.0,03,2013,135,1471243,9.17591451582e-05
1361,36081068700.0,03,2013,28,1471243,1.90315264032e-05
1362,36081069000.0,03,2013,1,1471243,6.79697371542e-07
1363,36081069300.0,03,2013,29,1471243,1.97112237747e-05
1364,36081069500.0,03,2013,15,1471243,1.01954605731e-05
1365,36081069701.0,03,2013,14,1471243,9.51576320159e-06
1366,36081069702.0,03,2013,13,1471243,8.83606583005e-06
1367,36081070300.0,03,2013,26,1471243,1.76721316601e-05
1368,36081071100.0,03,2013,22,1471243,1.49533421739e-05
1369,36081071303.0,03,2013,296,1471243,0.000201190421977
1370,36081071304.0,03,2013,86,1471243,5.84539739526e-05
1371,36081071305.0,03,2013,7,1471243,4.7578816008e-06
1372,36081071306.0,03,2013,26,1471243,1.76721316601e-05
1373,36081071600.0,03,2013,19598,1471243,0.0133207090875
1374,36081071701.0,03,2013,161,1471243,0.000109431276818
1375,36081071702.0,03,2013,51,1471243,3.46645659487e-05
1376,36081071900.0,03,2013,2,1471243,1.35939474308e-06
1377,36081072100.0,03,2013,4,1471243,2.71878948617e-06
1378,36081072300.0,03,2013,1,1471243,6.79697371542e-07
1379,36081073100.0,03,2013,1,1471243,6.79697371542e-07
1380,36081073700.0,03,2013,15,1471243,1.01954605731e-05
1381,36081073900.0,03,2013,188,1471243,0.00012778310585
1382,36081074100.0,03,2013,3,1471243,2.03909211463e-06
1383,36081074300.0,03,2013,4,1471243,2.71878948617e-06
1384,36081074500.0,03,2013,15,1471243,1.01954605731e-05
1385,36081074700.0,03,2013,1,1471243,6.79697371542e-07
1386,36081075701.0,03,2013,201,1471243,0.00013661917168
1387,36081075702.0,03,2013,32,1471243,2.17503158894e-05
1388,36081076901.0,03,2013,1,1471243,6.79697371542e-07
1389,36081076902.0,03,2013,1,1471243,6.79697371542e-07
1390,36081077300.0,03,2013,1,1471243,6.79697371542e-07
1391,36081077500.0,03,2013,4,1471243,2.71878948617e-06
1392,36081077903.0,03,2013,8,1471243,5.43757897234e-06
1393,36081077904.0,03,2013,28,1471243,1.90315264032e-05
1394,36081077905.0,03,2013,5,1471243,3.39848685771e-06
1395,36081077906.0,03,2013,5,1471243,3.39848685771e-06
1396,36081077907.0,03,2013,1,1471243,6.79697371542e-07
